Lat,Long,Type,Count,State
42.6609024873682,23.2374263132127,120,2,ДОБРО
42.6182340424063,23.3570983795207,1100,1,ДОБРО
42.6608572933156,23.2373780079566,110,1,ДОБРО
42.6279562917436,23.309130868051,240,1,ДОБРО
42.6656425281269,23.2772808046209,120,1,ДОБРО
42.65280968272,23.2659737231816,1100,2,ДОБРО
42.6607940121446,23.2373229104436,120,2,ДОБРО
42.6607308327293,23.2372884164782,240,2,ДОБРО
42.6210331082637,23.1923019201991,110,1,ДОБРО
42.6453977825187,23.2894245893875,110,1,ДОБРО
42.6618064063588,23.2601479056384,110,2,ДОБРО
42.6635414575485,23.2435743529265,240,2,ДОБРО
42.6612717413747,23.2407800752138,110,3,ДОБРО
42.6604708962176,23.2417567624153,240,4,ДОБРО
42.6292956936905,23.3339523655034,1100,1,ДОБРО
42.6281787730902,23.3100381758163,240,4,ДОБРО
42.6637390190018,23.262980455004,240,1,ДОБРО
42.6596676868841,23.2727297670146,1100,1,ДОБРО
42.6325382807323,23.3089540372026,240,1,ДОБРО
42.6259490992724,23.1913001455211,110,1,ДОБРО
42.6612782357926,23.240698578443,120,1,ДОБРО
42.6604403568193,23.2416123389944,240,2,ДОБРО
42.6610464518745,23.2684336318744,120,1,ДОБРО
42.6662742262823,23.2473590521042,240,1,ДОБРО
42.624431893252,23.3315944832515,110,1,ДОБРО
42.6426355806776,23.3076848950116,240,1,ДОБРО
42.657848072741,23.2477875579953,110,1,ДОБРО
42.6325457219528,23.3092346074633,240,1,ДОБРО
42.6255050105737,23.1912235382297,240,1,ДОБРО
42.6611280502323,23.2406567626585,120,1,ДОБРО
42.6610070807237,23.2404513071296,110,2,ДОБРО
42.6599976810064,23.2405429386851,240,1,ДОБРО
42.6608732167996,23.279968408658,120,1,ДОБРО
42.6255035816393,23.3170181015365,120,3,ДОБРО
42.6642106690214,23.2441319354809,240,1,ДОБРО
42.6121241212343,23.3414298264019,240,1,ДОБРО
42.6657566986398,23.2678321096531,240,1,ДОБРО
42.6321804974449,23.1951833678327,110,1,ДОБРО
42.65828129196,23.2433116860222,240,1,ДОБРО
42.6314419086871,23.3109188424359,240,1,ДОБРО
42.629480663923,23.1925277957363,240,1,ДОБРО
42.6625018466574,23.2396833753847,120,1,ДОБРО
42.6621283100989,23.2788070128704,120,1,ДОБРО
42.6645723447317,23.280155105575,1100,3,ДОБРО
42.6262189222177,23.313295388584,240,1,ДОБРО
42.6586349278185,23.2665453246329,240,1,ДОБРО
42.6619951724317,23.2510640673637,110,1,ДОБРО
42.653611573559,23.235670060039,110,2,ДОБРО
42.6619666098111,23.2745458554568,120,1,ДОБРО
42.6662846782522,23.2704785990311,1100,2,ДОБРО
42.6606091993248,23.2761083995708,1100,1,ДОБРО
42.6264955514828,23.314349190723,240,2,ДОБРО
42.6633085865085,23.2424468382897,120,1,ДОБРО
42.6372984008119,23.3039715299256,110,1,ДОБРО
42.6310846171157,23.3167963957697,240,2,ДОБРО
42.6686896013415,23.2675741914928,1100,3,ДОБРО
42.6629532296636,23.2753042872472,110,1,ДОБРО
42.6531338747889,23.2349888343532,110,1,ДОБРО
42.6624452509884,23.2750103521172,120,1,ДОБРО
42.6587237200257,23.2481314349744,240,1,ДОБРО
42.6604112365731,23.2561560076681,110,1,ДОБРО
42.6117779597202,23.3334739270073,120,1,ДОБРО
42.6626228563147,23.2387480184446,120,2,ДОБРО
42.6627720959893,23.2752747325765,120,1,ДОБРО
42.6594943058712,23.2491723106361,110,1,ДОБРО
42.6601480288589,23.2727975213781,240,1,ДОБРО
42.6619146952016,23.2508516691791,110,1,ДОБРО
42.6630316196743,23.2755443267286,120,1,ДОБРО
42.6630735533158,23.2391170585207,120,1,ДОБРО
42.622324102029,23.3582012191373,240,1,ДОБРО
42.6605390656812,23.2568313407451,110,2,ДОБРО
42.6124489582429,23.3348203903514,120,2,ДОБРО
42.660783958233,23.2518053883878,110,2,ДОБРО
42.6656269264543,23.2423479058559,120,2,ДОБРО
42.6592978113296,23.2527466889083,110,1,ДОБРО
42.6124666630186,23.3340216148093,240,1,ДОБРО
42.6622881992359,23.257164978084,110,2,ДОБРО
42.6591703675896,23.2735097725084,240,2,ДОБРО
42.662291415043,23.2432175526155,120,1,ДОБРО
42.661308884244,23.2526801906502,240,1,ДОБРО
42.6653881710793,23.2421673039831,120,3,ДОБРО
42.6486318497793,23.2718370406064,240,1,ДОБРО
42.6591012904399,23.2736523435881,240,1,ДОБРО
42.6276225861753,23.3117805737824,240,1,ДОБРО
42.62812865601,23.3450927041334,1100,1,ДОБРО
42.6622109673529,23.2432517874327,120,1,ДОБРО
42.6621306287364,23.2428797682379,120,1,ДОБРО
42.6563075520727,23.2365916914784,110,1,ДОБРО
42.657668275548,23.2335977989981,120,2,ДОБРО
42.6620639821094,23.2427405365829,120,1,ДОБРО
42.6561932968664,23.2366037534672,110,1,ДОБРО
42.6237605614287,23.3416803947698,240,1,ДОБРО
42.6575131778103,23.2334383136573,120,1,ДОБРО
42.6620073836385,23.2426525836571,120,2,ДОБРО
42.6324075039493,23.2928440217813,240,1,ДОБРО
42.6583531313281,23.2648673910545,240,1,ДОБРО
42.6561894778133,23.2362203435809,110,1,ДОБРО
42.6578638514489,23.2342911257953,120,2,ДОБРО
42.6257765409468,23.1996493299084,110,1,ДОБРО
42.6632120994355,23.2736421499181,1100,3,ДОБРО
42.6024393939547,23.1782829696545,110,1,ДОБРО
42.6603943579895,23.2505289349894,1100,1,ДОБРО
42.6619355661147,23.2426878310656,120,1,ДОБРО
42.6618602855206,23.2425350092687,120,2,ДОБРО
42.6171908933828,23.3385253763682,110,2,ДОБРО
42.6286446212952,23.1993082173166,110,1,ДОБРО
42.6585980993369,23.2439942292808,110,1,ДОБРО
42.6229061353711,23.1997906357973,110,1,ДОБРО
42.6654764466901,23.2752696272867,1100,1,ДОБРО
42.657939870612,23.2342521594811,120,1,ДОБРО
42.6172149210573,23.337482161899,120,1,ДОБРО
42.628642489955,23.1992887732137,240,1,ДОБРО
42.6685515577373,23.2445397844185,240,1,ДОБРО
42.6618874241668,23.2424139022648,120,1,ДОБРО
42.6696335062447,23.2464026973538,120,1,ДОБРО
42.6562999211871,23.2357659272324,110,2,ДОБРО
42.6505123464712,23.2659084385745,1100,1,ДОБРО
42.6580041176254,23.2343789229628,110,2,ДОБРО
42.6587474649617,23.2519542438202,110,2,ДОБРО
42.6618935892965,23.2424245619577,110,2,ДОБРО
42.6563390926254,23.2355428470566,110,4,ДОБРО
42.6581297418492,23.2348301722869,120,1,ДОБРО
42.617923926572,23.3389748969106,240,1,ДОБРО
42.6284814377709,23.1999527218131,240,1,ДОБРО
42.6695665815881,23.2448038130327,110,1,ДОБРО
